问题名称：C07_C08
运行次数	迭代次数	个体序号	目标1值	目标2值	是否可行	
65	64	4	2.47844e+11	2.47844e+11	1
65	64	5	2.55382e+11	2.55382e+11	1
65	64	6	2.73934e+11	2.73934e+11	1
65	64	7	2.91552e+11	2.91552e+11	1
65	64	8	3.08257e+11	3.08257e+11	1
65	64	9	3.09195e+11	3.09195e+11	1
65	64	10	3.20533e+11	3.20533e+11	1
65	64	11	3.37719e+11	3.37719e+11	1
65	64	12	3.44682e+11	3.44682e+11	1
65	64	13	3.79184e+11	3.79184e+11	1
65	64	14	3.65596e+11	3.65596e+11	0
65	64	15	3.2465e+11	3.2465e+11	0
65	64	16	4.7722e+11	4.7722e+11	0
65	64	17	1.55061e+11	1.55061e+11	0
65	64	18	2.48958e+11	2.48958e+11	0
65	64	19	4.01901e+11	4.01901e+11	0
65	64	20	3.14403e+11	3.14403e+11	0
65	64	21	1.69297e+11	1.69297e+11	0
65	64	22	1.41337e+11	1.41337e+11	0
65	64	23	2.68694e+11	2.68694e+11	0
65	64	24	3.03169e+11	3.03169e+11	0
65	64	25	2.8012e+11	2.8012e+11	0
65	64	26	2.59473e+11	2.59473e+11	0
65	64	27	1.84693e+11	1.84693e+11	0
65	64	28	3.41251e+11	3.41251e+11	0
65	64	29	3.61727e+11	3.61727e+11	0
65	64	30	1.1684e+11	1.1684e+11	0
65	64	31	3.75845e+11	3.75845e+11	0
65	64	32	1.6929e+11	1.6929e+11	0
65	64	33	2.94552e+11	2.94552e+11	0
65	64	34	2.24223e+11	2.24223e+11	0
65	64	35	2.77248e+11	2.77248e+11	0
65	64	36	2.62055e+11	2.62055e+11	0
65	64	37	3.49832e+11	3.49832e+11	0
65	64	38	3.49308e+11	3.49308e+11	0
65	64	39	1.87767e+11	1.87767e+11	0
65	64	40	2.41987e+11	2.41987e+11	0
65	64	41	3.90759e+11	3.90759e+11	0
65	64	42	2.53696e+11	2.53696e+11	0
65	64	43	2.75097e+11	2.75097e+11	0
65	64	44	1.09984e+11	1.09984e+11	0
65	64	45	2.06523e+11	2.06523e+11	0
65	64	46	3.44214e+11	3.44214e+11	0
65	64	47	2.60386e+11	2.60386e+11	0
65	64	48	3.71401e+11	3.71401e+11	0
65	64	49	1.84843e+11	1.84843e+11	0
65	64	50	2.65117e+11	2.65117e+11	0
65	64	51	3.31865e+11	3.31865e+11	0
65	64	52	2.67932e+11	2.67932e+11	0
65	64	53	3.41646e+11	3.41646e+11	0
65	64	54	1.57417e+11	1.57417e+11	0
65	64	55	2.7426e+11	2.7426e+11	0
65	64	56	2.27614e+11	2.27614e+11	0
65	64	57	3.39665e+11	3.39665e+11	0
65	64	58	2.81084e+11	2.81084e+11	0
65	64	59	3.65339e+11	3.65339e+11	0
65	64	60	3.48867e+11	3.48867e+11	0
65	64	61	4.05666e+11	4.05666e+11	0
65	64	62	3.13234e+11	3.13234e+11	0
65	64	63	2.34671e+11	2.34671e+11	0
65	64	64	1.76679e+11	1.76679e+11	0
65	64	65	2.94995e+11	2.94995e+11	0
65	64	66	2.9396e+11	2.9396e+11	0
65	64	67	2.32969e+11	2.32969e+11	0
65	64	68	2.62229e+11	2.62229e+11	0
65	64	69	2.76025e+11	2.76025e+11	0
65	64	70	1.15167e+11	1.15167e+11	0
65	64	71	4.0281e+11	4.0281e+11	0
65	64	72	1.71722e+11	1.71722e+11	0
65	64	73	2.66888e+11	2.66888e+11	0
65	64	74	2.47286e+11	2.47286e+11	0
65	64	75	1.83345e+11	1.83345e+11	0
65	64	76	3.49514e+11	3.49514e+11	0
65	64	77	3.05849e+11	3.05849e+11	0
65	64	78	3.19237e+11	3.19237e+11	0
65	64	79	3.7733e+11	3.7733e+11	0
65	64	80	5.07375e+11	5.07375e+11	0
65	64	81	3.62854e+11	3.62854e+11	0
65	64	82	3.1767e+11	3.1767e+11	0
65	64	83	1.34253e+11	1.34253e+11	0
65	64	84	2.89267e+11	2.89267e+11	0
65	64	85	2.33578e+11	2.33578e+11	0
65	64	86	1.72686e+11	1.72686e+11	0
65	64	87	2.11234e+11	2.11234e+11	0
65	64	88	2.24172e+11	2.24172e+11	0
65	64	89	5.59826e+11	5.59826e+11	0
65	64	90	2.85477e+11	2.85477e+11	0
65	64	91	2.07745e+11	2.07745e+11	0
65	64	92	2.12169e+11	2.12169e+11	0
65	64	93	2.98136e+11	2.98136e+11	0
65	64	94	2.62541e+11	2.62541e+11	0
65	64	95	2.3139e+11	2.3139e+11	0
65	64	96	1.47154e+11	1.47154e+11	0
65	64	97	1.50423e+11	1.50423e+11	0
65	64	98	1.88799e+11	1.88799e+11	0
65	64	99	1.95472e+11	1.95472e+11	0
66	65	0	1.83644e+11	1.83644e+11	1
66	65	1	1.84435e+11	1.84435e+11	1
66	65	2	2.03186e+11	2.03186e+11	1
66	65	3	2.32616e+11	2.32616e+11	1
66	65	4	2.47844e+11	2.47844e+11	1
66	65	5	2.55382e+11	2.55382e+11	1
66	65	6	2.73934e+11	2.73934e+11	1
66	65	7	2.91552e+11	2.91552e+11	1
66	65	8	3.08257e+11	3.08257e+11	1
66	65	9	3.09195e+11	3.09195e+11	1
66	65	10	3.20533e+11	3.20533e+11	1
66	65	11	3.37719e+11	3.37719e+11	1
66	65	12	3.44682e+11	3.44682e+11	1
66	65	13	3.79184e+11	3.79184e+11	1
66	65	14	3.65596e+11	3.65596e+11	0
66	65	15	3.2465e+11	3.2465e+11	0
66	65	16	4.7722e+11	4.7722e+11	0
66	65	17	1.55061e+11	1.55061e+11	0
66	65	18	2.48958e+11	2.48958e+11	0
66	65	19	4.01901e+11	4.01901e+11	0
66	65	20	3.14403e+11	3.14403e+11	0
66	65	21	1.69297e+11	1.69297e+11	0
66	65	22	1.41337e+11	1.41337e+11	0
66	65	23	2.68694e+11	2.68694e+11	0
66	65	24	3.03169e+11	3.03169e+11	0
66	65	25	2.8012e+11	2.8012e+11	0
66	65	26	2.59473e+11	2.59473e+11	0
66	65	27	1.84693e+11	1.84693e+11	0
66	65	28	3.41251e+11	3.41251e+11	0
66	65	29	3.61727e+11	3.61727e+11	0
66	65	30	1.1684e+11	1.1684e+11	0
66	65	31	3.75845e+11	3.75845e+11	0
66	65	32	1.6929e+11	1.6929e+11	0
66	65	33	2.94552e+11	2.94552e+11	0
66	65	34	2.24223e+11	2.24223e+11	0
66	65	35	2.77248e+11	2.77248e+11	0
66	65	36	2.62055e+11	2.62055e+11	0
66	65	37	3.49832e+11	3.49832e+11	0
66	65	38	3.49308e+11	3.49308e+11	0
66	65	39	1.87767e+11	1.87767e+11	0
66	65	40	2.41987e+11	2.41987e+11	0
66	65	41	3.90759e+11	3.90759e+11	0
66	65	42	2.53696e+11	2.53696e+11	0
66	65	43	2.75097e+11	2.75097e+11	0
66	65	44	1.09984e+11	1.09984e+11	0
66	65	45	2.06523e+11	2.06523e+11	0
66	65	46	3.44214e+11	3.44214e+11	0
66	65	47	2.60386e+11	2.60386e+11	0
66	65	48	3.71401e+11	3.71401e+11	0
66	65	49	1.84843e+11	1.84843e+11	0
66	65	50	2.65117e+11	2.65117e+11	0
66	65	51	3.31865e+11	3.31865e+11	0
66	65	52	2.67932e+11	2.67932e+11	0
66	65	53	3.41646e+11	3.41646e+11	0
66	65	54	1.57417e+11	1.57417e+11	0
66	65	55	2.7426e+11	2.7426e+11	0
66	65	56	2.27614e+11	2.27614e+11	0
66	65	57	3.39665e+11	3.39665e+11	0
66	65	58	1.50423e+11	1.50423e+11	0
66	65	59	2.81084e+11	2.81084e+11	0
66	65	60	3.65339e+11	3.65339e+11	0
66	65	61	3.48867e+11	3.48867e+11	0
66	65	62	4.05666e+11	4.05666e+11	0
66	65	63	3.13234e+11	3.13234e+11	0
66	65	64	2.34671e+11	2.34671e+11	0
66	65	65	1.76679e+11	1.76679e+11	0
66	65	66	2.94995e+11	2.94995e+11	0
66	65	67	2.9396e+11	2.9396e+11	0
66	65	68	2.32969e+11	2.32969e+11	0
66	65	69	2.62229e+11	2.62229e+11	0
66	65	70	2.76025e+11	2.76025e+11	0
66	65	71	1.15167e+11	1.15167e+11	0
66	65	72	4.0281e+11	4.0281e+11	0
66	65	73	1.71722e+11	1.71722e+11	0
66	65	74	2.66888e+11	2.66888e+11	0
66	65	75	2.47286e+11	2.47286e+11	0
66	65	76	1.83345e+11	1.83345e+11	0
66	65	77	3.49514e+11	3.49514e+11	0
66	65	78	3.05849e+11	3.05849e+11	0
66	65	79	3.19237e+11	3.19237e+11	0
66	65	80	3.7733e+11	3.7733e+11	0
66	65	81	5.07375e+11	5.07375e+11	0
66	65	82	3.62854e+11	3.62854e+11	0
66	65	83	3.1767e+11	3.1767e+11	0
66	65	84	1.34253e+11	1.34253e+11	0
66	65	85	2.89267e+11	2.89267e+11	0
66	65	86	2.33578e+11	2.33578e+11	0
66	65	87	1.72686e+11	1.72686e+11	0
66	65	88	2.11234e+11	2.11234e+11	0
66	65	89	2.24172e+11	2.24172e+11	0
66	65	90	5.59826e+11	5.59826e+11	0
66	65	91	2.85477e+11	2.85477e+11	0
66	65	92	2.07745e+11	2.07745e+11	0
66	65	93	2.12169e+11	2.12169e+11	0
66	65	94	2.62541e+11	2.62541e+11	0
66	65	95	1.70193e+11	1.70193e+11	0
66	65	96	2.15599e+11	2.15599e+11	0
66	65	97	2.3139e+11	2.3139e+11	0
66	65	98	2.36661e+11	2.36661e+11	0
66	65	99	2.4757e+11	2.4757e+11	0
67	66	0	1.83644e+11	1.83644e+11	1
67	66	1	1.84435e+11	1.84435e+11	1
67	66	2	2.03186e+11	2.03186e+11	1
67	66	3	2.32616e+11	2.32616e+11	1
67	66	4	2.47844e+11	2.47844e+11	1
67	66	5	2.55382e+11	2.55382e+11	1
67	66	6	2.73934e+11	2.73934e+11	1
67	66	7	2.91552e+11	2.91552e+11	1
67	66	8	3.08257e+11	3.08257e+11	1
67	66	9	3.09195e+11	3.09195e+11	1
67	66	10	3.20533e+11	3.20533e+11	1
67	66	11	3.37719e+11	3.37719e+11	1
67	66	12	3.44682e+11	3.44682e+11	1
67	66	13	3.79184e+11	3.79184e+11	1
67	66	14	3.65596e+11	3.65596e+11	0
67	66	15	3.2465e+11	3.2465e+11	0
67	66	16	4.7722e+11	4.7722e+11	0
67	66	17	1.55061e+11	1.55061e+11	0
67	66	18	2.48958e+11	2.48958e+11	0
67	66	19	4.01901e+11	4.01901e+11	0
67	66	20	3.14403e+11	3.14403e+11	0
67	66	21	1.69297e+11	1.69297e+11	0
67	66	22	1.41337e+11	1.41337e+11	0
67	66	23	2.68694e+11	2.68694e+11	0
67	66	24	3.03169e+11	3.03169e+11	0
67	66	25	2.8012e+11	2.8012e+11	0
67	66	26	2.59473e+11	2.59473e+11	0
67	66	27	1.84693e+11	1.84693e+11	0
67	66	28	3.41251e+11	3.41251e+11	0
67	66	29	3.61727e+11	3.61727e+11	0
67	66	30	1.1684e+11	1.1684e+11	0
67	66	31	3.75845e+11	3.75845e+11	0
67	66	32	1.6929e+11	1.6929e+11	0
67	66	33	2.94552e+11	2.94552e+11	0
67	66	34	2.24223e+11	2.24223e+11	0
67	66	35	2.77248e+11	2.77248e+11	0
67	66	36	2.62055e+11	2.62055e+11	0
67	66	37	3.49832e+11	3.49832e+11	0
67	66	38	3.49308e+11	3.49308e+11	0
67	66	39	1.87767e+11	1.87767e+11	0
67	66	40	2.41987e+11	2.41987e+11	0
67	66	41	3.90759e+11	3.90759e+11	0
67	66	42	2.53696e+11	2.53696e+11	0
67	66	43	2.75097e+11	2.75097e+11	0
67	66	44	1.09984e+11	1.09984e+11	0
67	66	45	2.06523e+11	2.06523e+11	0
67	66	46	3.44214e+11	3.44214e+11	0
67	66	47	2.60386e+11	2.60386e+11	0
67	66	48	3.71401e+11	3.71401e+11	0
67	66	49	1.84843e+11	1.84843e+11	0
67	66	50	2.65117e+11	2.65117e+11	0
67	66	51	3.31865e+11	3.31865e+11	0
67	66	52	2.67932e+11	2.67932e+11	0
67	66	53	3.41646e+11	3.41646e+11	0
67	66	54	1.57417e+11	1.57417e+11	0
67	66	55	2.7426e+11	2.7426e+11	0
67	66	56	2.27614e+11	2.27614e+11	0
67	66	57	3.39665e+11	3.39665e+11	0
67	66	58	1.50423e+11	1.50423e+11	0
67	66	59	2.81084e+11	2.81084e+11	0
67	66	60	3.65339e+11	3.65339e+11	0
67	66	61	3.48867e+11	3.48867e+11	0
67	66	62	4.05666e+11	4.05666e+11	0
67	66	63	3.13234e+11	3.13234e+11	0
67	66	64	2.34671e+11	2.34671e+11	0
67	66	65	1.76679e+11	1.76679e+11	0
67	66	66	2.94995e+11	2.94995e+11	0
67	66	67	2.9396e+11	2.9396e+11	0
67	66	68	2.32969e+11	2.32969e+11	0
67	66	69	2.62229e+11	2.62229e+11	0
67	66	70	2.76025e+11	2.76025e+11	0
67	66	71	1.15167e+11	1.15167e+11	0
67	66	72	4.0281e+11	4.0281e+11	0
67	66	73	1.71722e+11	1.71722e+11	0
67	66	74	2.66888e+11	2.66888e+11	0
67	66	75	2.47286e+11	2.47286e+11	0
67	66	76	1.83345e+11	1.83345e+11	0
67	66	77	3.49514e+11	3.49514e+11	0
67	66	78	3.05849e+11	3.05849e+11	0
67	66	79	3.19237e+11	3.19237e+11	0
67	66	80	3.7733e+11	3.7733e+11	0
67	66	81	5.07375e+11	5.07375e+11	0
67	66	82	3.62854e+11	3.62854e+11	0
67	66	83	3.1767e+11	3.1767e+11	0
67	66	84	1.34253e+11	1.34253e+11	0
67	66	85	2.89267e+11	2.89267e+11	0
67	66	86	2.33578e+11	2.33578e+11	0
67	66	87	1.72686e+11	1.72686e+11	0
67	66	88	2.11234e+11	2.11234e+11	0
67	66	89	2.24172e+11	2.24172e+11	0
67	66	90	5.59826e+11	5.59826e+11	0
67	66	91	2.85477e+11	2.85477e+11	0
67	66	92	2.07745e+11	2.07745e+11	0
67	66	93	2.4769e+11	2.4769e+11	0
67	66	94	2.12169e+11	2.12169e+11	0
67	66	95	2.62541e+11	2.62541e+11	0
67	66	96	4.25511e+11	4.25511e+11	0
67	66	97	2.3139e+11	2.3139e+11	0
67	66	98	3.50918e+11	3.50918e+11	0
67	66	99	3.71263e+11	3.71263e+11	0
68	67	0	1.83644e+11	1.83644e+11	1
68	67	1	1.84435e+11	1.84435e+11	1
68	67	2	2.03186e+11	2.03186e+11	1
68	67	3	2.32616e+11	2.32616e+11	1
68	67	4	2.47844e+11	2.47844e+11	1
68	67	5	2.55382e+11	2.55382e+11	1
68	67	6	2.73934e+11	2.73934e+11	1
68	67	7	2.91552e+11	2.91552e+11	1
68	67	8	3.08257e+11	3.08257e+11	1
68	67	9	3.09195e+11	3.09195e+11	1
68	67	10	3.20533e+11	3.20533e+11	1
68	67	11	3.37719e+11	3.37719e+11	1
68	67	12	3.44682e+11	3.44682e+11	1
68	67	13	3.79184e+11	3.79184e+11	1
68	67	14	3.65596e+11	3.65596e+11	0
68	67	15	3.2465e+11	3.2465e+11	0
68	67	16	4.7722e+11	4.7722e+11	0
68	67	17	1.55061e+11	1.55061e+11	0
68	67	18	2.48958e+11	2.48958e+11	0
68	67	19	4.01901e+11	4.01901e+11	0
68	67	20	3.14403e+11	3.14403e+11	0
68	67	21	1.69297e+11	1.69297e+11	0
68	67	22	1.41337e+11	1.41337e+11	0
68	67	23	2.68694e+11	2.68694e+11	0
68	67	24	3.03169e+11	3.03169e+11	0
68	67	25	2.8012e+11	2.8012e+11	0
68	67	26	2.59473e+11	2.59473e+11	0
68	67	27	2.4769e+11	2.4769e+11	0
68	67	28	3.50918e+11	3.50918e+11	0
68	67	29	1.84693e+11	1.84693e+11	0
68	67	30	3.41251e+11	3.41251e+11	0
68	67	31	3.61727e+11	3.61727e+11	0
68	67	32	1.1684e+11	1.1684e+11	0
68	67	33	3.75845e+11	3.75845e+11	0
68	67	34	1.6929e+11	1.6929e+11	0
68	67	35	2.94552e+11	2.94552e+11	0
68	67	36	2.24223e+11	2.24223e+11	0
68	67	37	2.77248e+11	2.77248e+11	0
68	67	38	2.62055e+11	2.62055e+11	0
68	67	39	3.49832e+11	3.49832e+11	0
68	67	40	3.49308e+11	3.49308e+11	0
68	67	41	1.87767e+11	1.87767e+11	0
68	67	42	2.41987e+11	2.41987e+11	0
68	67	43	3.90759e+11	3.90759e+11	0
68	67	44	2.53696e+11	2.53696e+11	0
68	67	45	2.75097e+11	2.75097e+11	0
68	67	46	1.09984e+11	1.09984e+11	0
68	67	47	2.06523e+11	2.06523e+11	0
68	67	48	3.44214e+11	3.44214e+11	0
68	67	49	2.60386e+11	2.60386e+11	0
68	67	50	3.71401e+11	3.71401e+11	0
68	67	51	1.84843e+11	1.84843e+11	0
68	67	52	2.65117e+11	2.65117e+11	0
68	67	53	3.31865e+11	3.31865e+11	0
68	67	54	2.67932e+11	2.67932e+11	0
68	67	55	3.41646e+11	3.41646e+11	0
68	67	56	1.57417e+11	1.57417e+11	0
68	67	57	2.7426e+11	2.7426e+11	0
68	67	58	2.27614e+11	2.27614e+11	0
68	67	59	3.39665e+11	3.39665e+11	0
68	67	60	1.50423e+11	1.50423e+11	0
68	67	61	2.81084e+11	2.81084e+11	0
68	67	62	3.65339e+11	3.65339e+11	0
68	67	63	3.48867e+11	3.48867e+11	0
68	67	64	4.05666e+11	4.05666e+11	0
68	67	65	3.13234e+11	3.13234e+11	0
68	67	66	2.34671e+11	2.34671e+11	0
68	67	67	1.76679e+11	1.76679e+11	0
68	67	68	2.94995e+11	2.94995e+11	0
68	67	69	2.9396e+11	2.9396e+11	0
68	67	70	2.32969e+11	2.32969e+11	0
68	67	71	2.62229e+11	2.62229e+11	0
68	67	72	2.76025e+11	2.76025e+11	0
68	67	73	1.15167e+11	1.15167e+11	0
68	67	74	4.0281e+11	4.0281e+11	0
68	67	75	1.71722e+11	1.71722e+11	0
68	67	76	2.66888e+11	2.66888e+11	0
68	67	77	2.47286e+11	2.47286e+11	0
68	67	78	1.83345e+11	1.83345e+11	0
68	67	79	3.49514e+11	3.49514e+11	0
68	67	80	3.05849e+11	3.05849e+11	0
68	67	81	3.19237e+11	3.19237e+11	0
68	67	82	3.7733e+11	3.7733e+11	0
68	67	83	5.07375e+11	5.07375e+11	0
68	67	84	3.62854e+11	3.62854e+11	0
68	67	85	3.1767e+11	3.1767e+11	0
68	67	86	1.34253e+11	1.34253e+11	0
68	67	87	2.89267e+11	2.89267e+11	0
68	67	88	2.33578e+11	2.33578e+11	0
68	67	89	1.72686e+11	1.72686e+11	0
68	67	90	2.11234e+11	2.11234e+11	0
68	67	91	2.24172e+11	2.24172e+11	0
68	67	92	5.59826e+11	5.59826e+11	0
68	67	93	2.85477e+11	2.85477e+11	0
68	67	94	2.07745e+11	2.07745e+11	0
68	67	95	2.12169e+11	2.12169e+11	0
68	67	96	1.87305e+11	1.87305e+11	0
68	67	97	2.6952e+11	2.6952e+11	0
68	67	98	2.42992e+11	2.42992e+11	1
68	67	99	4.32097e+11	4.32097e+11	0
69	68	0	1.83644e+11	1.83644e+11	1
69	68	1	1.84435e+11	1.84435e+11	1
69	68	2	2.03186e+11	2.03186e+11	1
69	68	3	2.32616e+11	2.32616e+11	1
69	68	4	2.42992e+11	2.42992e+11	1
69	68	5	2.47844e+11	2.47844e+11	1
69	68	6	2.55382e+11	2.55382e+11	1
69	68	7	2.73934e+11	2.73934e+11	1
69	68	8	2.91552e+11	2.91552e+11	1
69	68	9	3.08257e+11	3.08257e+11	1
69	68	10	3.09195e+11	3.09195e+11	1
69	68	11	3.20533e+11	3.20533e+11	1
69	68	12	3.37719e+11	3.37719e+11	1
69	68	13	3.44682e+11	3.44682e+11	1
69	68	14	3.79184e+11	3.79184e+11	1
69	68	15	3.65596e+11	3.65596e+11	0
69	68	16	3.2465e+11	3.2465e+11	0
69	68	17	2.6952e+11	2.6952e+11	0
69	68	18	4.7722e+11	4.7722e+11	0
69	68	19	1.55061e+11	1.55061e+11	0
69	68	20	2.48958e+11	2.48958e+11	0
69	68	21	1.87305e+11	1.87305e+11	0
69	68	22	4.01901e+11	4.01901e+11	0
69	68	23	3.14403e+11	3.14403e+11	0
69	68	24	1.69297e+11	1.69297e+11	0
69	68	25	1.41337e+11	1.41337e+11	0
69	68	26	2.68694e+11	2.68694e+11	0
69	68	27	3.03169e+11	3.03169e+11	0
69	68	28	2.8012e+11	2.8012e+11	0
69	68	29	2.59473e+11	2.59473e+11	0
69	68	30	2.4769e+11	2.4769e+11	0
69	68	31	3.50918e+11	3.50918e+11	0
69	68	32	1.84693e+11	1.84693e+11	0
69	68	33	3.41251e+11	3.41251e+11	0
69	68	34	3.61727e+11	3.61727e+11	0
69	68	35	1.1684e+11	1.1684e+11	0
69	68	36	3.75845e+11	3.75845e+11	0
69	68	37	1.6929e+11	1.6929e+11	0
69	68	38	2.94552e+11	2.94552e+11	0
69	68	39	2.24223e+11	2.24223e+11	0
69	68	40	2.77248e+11	2.77248e+11	0
69	68	41	2.62055e+11	2.62055e+11	0
69	68	42	3.49832e+11	3.49832e+11	0
69	68	43	3.49308e+11	3.49308e+11	0
69	68	44	1.87767e+11	1.87767e+11	0
69	68	45	2.41987e+11	2.41987e+11	0
69	68	46	3.90759e+11	3.90759e+11	0
69	68	47	2.53696e+11	2.53696e+11	0
69	68	48	2.75097e+11	2.75097e+11	0
69	68	49	1.09984e+11	1.09984e+11	0
69	68	50	2.06523e+11	2.06523e+11	0
69	68	51	3.44214e+11	3.44214e+11	0
69	68	52	2.60386e+11	2.60386e+11	0
69	68	53	3.71401e+11	3.71401e+11	0
69	68	54	1.84843e+11	1.84843e+11	0
69	68	55	2.65117e+11	2.65117e+11	0
69	68	56	3.31865e+11	3.31865e+11	0
69	68	57	2.67932e+11	2.67932e+11	0
69	68	58	3.41646e+11	3.41646e+11	0
69	68	59	1.57417e+11	1.57417e+11	0
69	68	60	2.7426e+11	2.7426e+11	0
69	68	61	2.27614e+11	2.27614e+11	0
69	68	62	3.39665e+11	3.39665e+11	0
69	68	63	1.50423e+11	1.50423e+11	0
69	68	64	2.81084e+11	2.81084e+11	0
69	68	65	3.65339e+11	3.65339e+11	0
69	68	66	3.48867e+11	3.48867e+11	0
69	68	67	4.05666e+11	4.05666e+11	0
69	68	68	3.13234e+11	3.13234e+11	0
69	68	69	2.34671e+11	2.34671e+11	0
69	68	70	1.76679e+11	1.76679e+11	0
69	68	71	2.94995e+11	2.94995e+11	0
69	68	72	2.9396e+11	2.9396e+11	0
69	68	73	2.32969e+11	2.32969e+11	0
69	68	74	2.62229e+11	2.62229e+11	0
69	68	75	2.76025e+11	2.76025e+11	0
69	68	76	1.15167e+11	1.15167e+11	0
69	68	77	4.0281e+11	4.0281e+11	0
69	68	78	1.71722e+11	1.71722e+11	0
69	68	79	2.66888e+11	2.66888e+11	0
69	68	80	2.47286e+11	2.47286e+11	0
69	68	81	1.83345e+11	1.83345e+11	0
69	68	82	3.49514e+11	3.49514e+11	0
69	68	83	3.05849e+11	3.05849e+11	0
69	68	84	3.19237e+11	3.19237e+11	0
69	68	85	3.7733e+11	3.7733e+11	0
69	68	86	5.07375e+11	5.07375e+11	0
69	68	87	3.62854e+11	3.62854e+11	0
69	68	88	3.1767e+11	3.1767e+11	0
69	68	89	1.34253e+11	1.34253e+11	0
69	68	90	2.89267e+11	2.89267e+11	0
69	68	91	2.33578e+11	2.33578e+11	0
69	68	92	2.65027e+11	2.65027e+11	0
69	68	93	3.61299e+11	3.61299e+11	0
69	68	94	1.72686e+11	1.72686e+11	0
69	68	95	2.11234e+11	2.11234e+11	0
69	68	96	2.24172e+11	2.24172e+11	0
69	68	97	5.59826e+11	5.59826e+11	0
69	68	98	5.24909e+11	5.24909e+11	0
69	68	99	5.14107e+11	5.14107e+11	0
70	69	0	1.83644e+11	1.83644e+11	1
70	69	1	1.84435e+11	1.84435e+11	1
70	69	2	2.03186e+11	2.03186e+11	1
70	69	3	2.32616e+11	2.32616e+11	1
70	69	4	2.42992e+11	2.42992e+11	1
70	69	5	2.47844e+11	2.47844e+11	1
70	69	6	2.55382e+11	2.55382e+11	1
70	69	7	2.73934e+11	2.73934e+11	1
70	69	8	2.91552e+11	2.91552e+11	1
70	69	9	3.08257e+11	3.08257e+11	1
70	69	10	3.09195e+11	3.09195e+11	1
70	69	11	3.20533e+11	3.20533e+11	1
70	69	12	3.37719e+11	3.37719e+11	1
70	69	13	3.44682e+11	3.44682e+11	1
70	69	14	3.79184e+11	3.79184e+11	1
70	69	15	3.65596e+11	3.65596e+11	0
70	69	16	3.2465e+11	3.2465e+11	0
70	69	17	2.6952e+11	2.6952e+11	0
70	69	18	4.7722e+11	4.7722e+11	0
70	69	19	1.55061e+11	1.55061e+11	0
70	69	20	2.48958e+11	2.48958e+11	0
70	69	21	1.87305e+11	1.87305e+11	0
70	69	22	4.01901e+11	4.01901e+11	0
70	69	23	3.14403e+11	3.14403e+11	0
70	69	24	1.69297e+11	1.69297e+11	0
70	69	25	1.41337e+11	1.41337e+11	0
70	69	26	2.68694e+11	2.68694e+11	0
70	69	27	3.03169e+11	3.03169e+11	0
70	69	28	2.8012e+11	2.8012e+11	0
70	69	29	2.59473e+11	2.59473e+11	0
70	69	30	2.4769e+11	2.4769e+11	0
70	69	31	3.50918e+11	3.50918e+11	0
70	69	32	1.84693e+11	1.84693e+11	0
70	69	33	3.41251e+11	3.41251e+11	0
70	69	34	3.61727e+11	3.61727e+11	0
70	69	35	1.1684e+11	1.1684e+11	0
70	69	36	3.75845e+11	3.75845e+11	0
70	69	37	1.6929e+11	1.6929e+11	0
70	69	38	2.94552e+11	2.94552e+11	0
70	69	39	2.24223e+11	2.24223e+11	0
70	69	40	2.77248e+11	2.77248e+11	0
70	69	41	2.62055e+11	2.62055e+11	0
70	69	42	3.49832e+11	3.49832e+11	0
70	69	43	3.49308e+11	3.49308e+11	0
70	69	44	1.87767e+11	1.87767e+11	0
70	69	45	2.41987e+11	2.41987e+11	0
70	69	46	3.90759e+11	3.90759e+11	0
70	69	47	2.53696e+11	2.53696e+11	0
70	69	48	2.75097e+11	2.75097e+11	0
70	69	49	1.09984e+11	1.09984e+11	0
70	69	50	2.06523e+11	2.06523e+11	0
70	69	51	3.44214e+11	3.44214e+11	0
70	69	52	2.60386e+11	2.60386e+11	0
70	69	53	3.71401e+11	3.71401e+11	0
70	69	54	1.84843e+11	1.84843e+11	0
70	69	55	2.65117e+11	2.65117e+11	0
70	69	56	3.31865e+11	3.31865e+11	0
70	69	57	2.67932e+11	2.67932e+11	0
70	69	58	3.41646e+11	3.41646e+11	0
70	69	59	1.57417e+11	1.57417e+11	0
70	69	60	2.7426e+11	2.7426e+11	0
70	69	61	2.27614e+11	2.27614e+11	0
70	69	62	3.39665e+11	3.39665e+11	0
70	69	63	1.50423e+11	1.50423e+11	0
70	69	64	2.81084e+11	2.81084e+11	0
70	69	65	3.65339e+11	3.65339e+11	0
70	69	66	3.48867e+11	3.48867e+11	0
70	69	67	4.05666e+11	4.05666e+11	0
70	69	68	3.13234e+11	3.13234e+11	0
70	69	69	2.34671e+11	2.34671e+11	0
70	69	70	1.76679e+11	1.76679e+11	0
70	69	71	2.94995e+11	2.94995e+11	0
70	69	72	2.9396e+11	2.9396e+11	0
70	69	73	2.32969e+11	2.32969e+11	0
70	69	74	2.62229e+11	2.62229e+11	0
70	69	75	2.76025e+11	2.76025e+11	0
70	69	76	1.15167e+11	1.15167e+11	0
70	69	77	4.0281e+11	4.0281e+11	0
70	69	78	1.71722e+11	1.71722e+11	0
70	69	79	2.66888e+11	2.66888e+11	0
70	69	80	2.47286e+11	2.47286e+11	0
70	69	81	1.83345e+11	1.83345e+11	0
70	69	82	3.49514e+11	3.49514e+11	0
70	69	83	3.05849e+11	3.05849e+11	0
70	69	84	3.19237e+11	3.19237e+11	0
